DTG,SSH,SST,Temp,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed,FSM
13/01/2020 2:00,0.737,28.6,25.8,1005.6,-0.049,-0.118,59,8.2,2.6,
13/01/2020 3:00,0.996,28.7,27.8,1004.8,-0.06,-0.137,31,6.2,2.4,
13/01/2020 4:00,1.253,28.7,27.9,1004.1,-0.059,-0.144,50,8.1,2.9,
13/01/2020 5:00,1.463,28.6,28,1004.2,-0.026,-0.117,43,7.7,3,
13/01/2020 6:00,1.574,28.6,27.5,1004.4,0.029,-0.061,49,7.5,2.6,
13/01/2020 7:00,1.57,28.6,26.9,1004.8,0.097,0.009,56,7,3.7,
13/01/2020 8:00,1.348,28.6,27.2,1005.4,0.062,-0.021,56,7.5,3.1,
13/01/2020 9:00,1.024,28.6,27.2,1005.8,0.004,-0.073,73,6.1,3.1,
13/01/2020 10:00,0.709,28.6,27.5,1006.3,-0.017,-0.091,40,7.2,3.4,
13/01/2020 11:00,0.438,28.6,27.6,1006.7,-0.032,-0.1,48,7.5,2.8,
13/01/2020 12:00,0.265,28.7,27.5,1006.9,-0.044,-0.109,45,7.6,2.6,
13/01/2020 13:00,0.226,28.7,27.5,1006.7,-0.043,-0.107,44,7.6,2.3,
13/01/2020 14:00,0.291,28.7,27.6,1006.6,-0.046,-0.111,51,7.1,2.6,
13/01/2020 15:00,0.428,28.7,27.3,1006.2,-0.062,-0.128,47,7.6,2.6,
13/01/2020 16:00,0.626,28.6,27,1005.5,-0.057,-0.128,44,6.9,2.7,
13/01/2020 17:00,0.807,28.6,26.8,1005.4,-0.05,-0.127,27,6.5,1.7,
13/01/2020 18:00,0.926,28.7,27.2,1005.8,-0.031,-0.109,40,7,2.7,
13/01/2020 19:00,0.956,28.6,27,1006.2,-0.012,-0.086,56,7.4,1.7,
13/01/2020 20:00,0.89,28.6,27,1006.8,-0.005,-0.074,57,5.7,2.5,
13/01/2020 21:00,0.732,28.6,28.1,1007.8,-0.03,-0.093,51,6.4,2.6,
13/01/2020 22:00,0.537,28.4,29,1008.4,-0.072,-0.125,46,6.8,2.5,
13/01/2020 23:00,0.409,28.5,29.6,1008.2,-0.076,-0.124,46,6.4,2.1,
14/01/2020 0:00,0.336,28.5,29.6,1007.8,-0.102,-0.152,35,5.6,2.5,
14/01/2020 1:00,0.383,28.6,30,1007.3,-0.116,-0.17,39,6.8,2.5,
14/01/2020 2:00,0.53,28.7,29.9,1006.6,-0.123,-0.183,44,6.6,2.6,
14/01/2020 3:00,0.768,28.7,30.1,1006.2,-0.106,-0.172,33,6.3,1.8,
14/01/2020 4:00,1.027,28.8,30.3,1005.6,-0.093,-0.164,34,5.5,1.8,
14/01/2020 5:00,1.234,28.7,28.5,1006,-0.097,-0.173,40,4.8,2.3,
14/01/2020 6:00,1.399,28.7,28.5,1006.2,-0.054,-0.126,43,3.5,1.3,
14/01/2020 7:00,1.515,28.7,27.9,1006.6,0.055,-0.014,34,3.3,1.6,
14/01/2020 8:00,1.382,28.6,26.5,1007.4,0.03,-0.035,39,7.7,2.5,
14/01/2020 9:00,1.097,28.8,26.6,1007.9,-0.053,-0.11,133,6.3,0.9,
14/01/2020 10:00,0.828,28.8,25.6,1008.4,-0.067,-0.119,45,4.2,2,
14/01/2020 11:00,0.6,28.8,26,1008.5,-0.038,-0.086,191,3.6,1.9,
14/01/2020 12:00,0.41,28.8,26.1,1008.3,-0.025,-0.073,186,2.4,1.3,
14/01/2020 13:00,0.26,28.9,26,1008.3,-0.075,-0.124,148,2.4,1.5,
14/01/2020 14:00,0.228,28.9,26.3,1007.7,-0.112,-0.162,94,3,1.5,
14/01/2020 15:00,0.325,28.8,27.1,1007.3,-0.109,-0.165,80,5.9,2.7,
14/01/2020 16:00,0.493,28.7,26.6,1006.8,-0.098,-0.158,75,5.1,1.6,
14/01/2020 17:00,0.661,28.7,27,1006.7,-0.109,-0.173,84,5.7,2.6,
14/01/2020 18:00,0.805,28.6,27.3,1006.8,-0.105,-0.17,73,6.5,3.2,
14/01/2020 19:00,0.907,28.6,27.1,1007.1,-0.072,-0.136,76,6.5,2.5,
14/01/2020 20:00,0.908,28.7,27.5,1007.4,-0.059,-0.12,67,7.5,3.9,
14/01/2020 21:00,0.818,28.6,27.7,1008.2,-0.067,-0.124,64,8.3,4.1,
14/01/2020 22:00,0.65,28.4,28.1,1008.8,-0.109,-0.158,69,7.3,3.6,
14/01/2020 23:00,0.527,28.7,29.3,1008.5,-0.099,-0.143,54,7.4,3.5,
15/01/2020 0:00,0.442,28.6,29.6,1008,-0.087,-0.135,61,8.7,4,
15/01/2020 1:00,0.435,28.6,29.7,1007.5,-0.08,-0.133,60,8.5,3.7,
15/01/2020 2:00,0.517,28.6,28.9,1006.8,-0.077,-0.135,51,9.7,2.8,
15/01/2020 3:00,0.652,28.7,29.1,1006,-0.092,-0.157,49,11.1,3.2,
15/01/2020 4:00,0.843,28.6,28.8,1005.6,-0.096,-0.169,33,7.7,3.7,
15/01/2020 5:00,1.062,28.6,28.4,1005.7,-0.077,-0.153,26,7.7,3,
15/01/2020 6:00,1.246,28.6,28.6,1006.5,-0.047,-0.121,38,8,3.2,
15/01/2020 7:00,1.317,28.6,28.1,1007.3,-0.042,-0.108,39,7.1,2.6,
15/01/2020 8:00,1.364,28.6,27.9,1008,0.039,-0.019,59,6.3,2.3,
15/01/2020 9:00,1.233,28.6,27.7,1008.5,0.034,-0.017,52,5.7,1.9,
15/01/2020 10:00,0.952,28.5,27.5,1009.1,-0.053,-0.1,50,5.6,2.3,
15/01/2020 11:00,0.706,28.5,27.3,1009.2,-0.078,-0.119,50,6,2,
15/01/2020 12:00,0.478,28.6,27.1,1008.8,-0.102,-0.142,47,5.4,2,
15/01/2020 13:00,0.311,28.6,27.1,1008.3,-0.13,-0.175,74,5.8,2.4,
15/01/2020 14:00,0.255,28.6,26.9,1007.9,-0.139,-0.188,77,4.4,2,
15/01/2020 15:00,0.291,28.7,26.8,1007.1,-0.141,-0.195,78,4,2.1,
15/01/2020 16:00,0.387,28.7,26.8,1006.5,-0.149,-0.211,55,4.3,1.6,
15/01/2020 17:00,0.517,28.7,26.8,1006.2,-0.167,-0.234,59,5,2.8,
15/01/2020 18:00,0.698,28.6,26.7,1006.3,-0.137,-0.207,59,5.1,2.4,
15/01/2020 19:00,0.835,28.6,26.6,1006.7,-0.11,-0.179,66,5.1,1.7,
15/01/2020 20:00,0.908,28.6,26.6,1007,-0.084,-0.149,73,5.1,2.3,
15/01/2020 21:00,0.915,28.6,27.5,1007.6,-0.056,-0.117,76,5.5,2.3,
15/01/2020 22:00,0.876,28.6,28.8,1007.5,-0.018,-0.074,76,5.6,3.2,
15/01/2020 23:00,0.738,28.5,28.5,1007.2,-0.047,-0.104,65,6.1,3.3,
16/01/2020 0:00,0.594,28.5,29.4,1006.6,-0.083,-0.144,65,8.2,4.1,
16/01/2020 1:00,0.526,28.6,29.8,1005.9,-0.085,-0.151,62,7.8,4.2,
16/01/2020 2:00,0.543,28.7,30.3,1005.4,-0.073,-0.146,63,8.1,3.2,
16/01/2020 3:00,0.615,28.7,29.5,1004.5,-0.076,-0.156,68,7.2,3.4,
16/01/2020 4:00,0.742,28.8,29.2,1004.4,-0.072,-0.159,52,6.8,3.7,
16/01/2020 5:00,0.884,28.8,29.2,1004.7,-0.079,-0.167,52,6.2,2.2,
16/01/2020 6:00,1.031,28.8,28.6,1004.8,-0.074,-0.159,97,5.6,2.2,
16/01/2020 7:00,1.16,28.8,26.7,1005.6,-0.037,-0.121,99,4.7,1.8,
16/01/2020 8:00,1.291,28.6,26.8,1006.2,0.074,-0.002,117,4.4,2.2,
16/01/2020 9:00,1.15,28.7,26.3,1006.9,-0.009,-0.078,191,4.3,2.9,
16/01/2020 10:00,0.931,28.6,26.7,1007.3,-0.107,-0.17,99,3.9,1.6,
16/01/2020 11:00,0.772,28.6,26.3,1007.6,-0.103,-0.162,163,3.3,1.9,
16/01/2020 12:00,0.575,28.7,25.5,1007.4,-0.129,-0.185,147,2.7,2,
16/01/2020 13:00,0.419,28.7,25.8,1007.1,-0.141,-0.2,174,3,1.5,
16/01/2020 14:00,0.329,28.7,25.6,1006.8,-0.151,-0.213,175,3.5,2,
16/01/2020 15:00,0.326,28.7,25.6,1006.3,-0.145,-0.209,169,2.9,1.6,
16/01/2020 16:00,0.406,28.7,24.9,1005.7,-0.116,-0.186,138,2.1,1.4,
16/01/2020 17:00,0.49,28.7,24.7,1005.5,-0.133,-0.208,147,2.4,1.6,
16/01/2020 18:00,0.611,28.6,24.9,1006,-0.141,-0.218,149,2.7,1.1,
16/01/2020 19:00,0.795,28.6,24.8,1006.4,-0.083,-0.154,128,3.5,2.2,
16/01/2020 20:00,0.905,28.6,24.6,1006.8,-0.062,-0.13,132,2.7,1.4,
16/01/2020 21:00,0.982,28.6,25.5,1007.8,-0.022,-0.085,135,2.4,1.4,
16/01/2020 22:00,0.973,28.6,27.2,1008.4,-0.015,-0.068,161,2,1.3,
16/01/2020 23:00,0.847,28.6,29.6,1008.4,-0.082,-0.129,120,4.1,1.9,
17/01/2020 0:00,0.742,28.6,30.2,1007.8,-0.102,-0.15,95,5,2.2,
17/01/2020 1:00,0.704,28.7,31.5,1007,-0.057,-0.112,79,5.1,2.3,
17/01/2020 2:00,0.677,28.7,29.9,1006.4,-0.037,-0.1,75,5.4,2.7,
17/01/2020 3:00,0.667,28.7,30,1005.7,-0.052,-0.121,90,5.6,2.5,
17/01/2020 4:00,0.68,28.7,30.3,1005.1,-0.086,-0.162,69,4.8,2.1,
17/01/2020 5:00,0.722,28.8,29.5,1005,-0.121,-0.203,59,4.4,1.8,
17/01/2020 6:00,0.87,28.9,28.9,1005.3,-0.064,-0.146,56,4,0.7,
17/01/2020 7:00,0.989,28.7,28.1,1005.8,-0.026,-0.105,77,3.6,1.8,
17/01/2020 8:00,1.12,28.8,27.5,1006.2,0.061,-0.013,92,2.7,1.2,
17/01/2020 9:00,1.132,28.8,27.2,1007,0.08,0.011,80,4,1.4,
17/01/2020 10:00,0.95,28.9,26.5,1007.6,-0.043,-0.104,156,2.6,1.8,
17/01/2020 11:00,0.817,28.9,26.8,1008,-0.08,-0.136,158,2.7,1,
17/01/2020 12:00,0.686,28.9,26.9,1008.5,-0.094,-0.146,164,3.2,1.9,
17/01/2020 13:00,0.554,28.9,26.5,1008.1,-0.11,-0.157,190,3,1.5,
17/01/2020 14:00,0.455,28.9,26.2,1007.3,-0.121,-0.173,181,3.1,1.7,
17/01/2020 15:00,0.476,28.9,25.6,1006.6,-0.062,-0.122,148,2.9,1.1,
17/01/2020 16:00,0.491,28.8,25,1005.8,-0.054,-0.121,139,2.6,1.9,
17/01/2020 17:00,0.509,28.8,24.7,1005.8,-0.086,-0.16,129,2.8,1.5,
17/01/2020 18:00,0.615,28.8,24.6,1006.3,-0.066,-0.14,123,2.7,1.7,
17/01/2020 19:00,0.749,28.8,25.2,1006.6,-0.042,-0.111,144,2.5,1.4,
17/01/2020 20:00,0.868,28.8,24.9,1007.1,-0.032,-0.098,145,2.1,1.1,
17/01/2020 21:00,0.984,28.8,26.5,1008,0,-0.061,146,2.2,1.5,
17/01/2020 22:00,1.056,28.7,28.1,1009,0.029,-0.022,149,2.1,1.1,
17/01/2020 23:00,0.985,28.7,29.1,1008.8,-0.044,-0.087,45,3.4,1.8,
18/01/2020 0:00,0.918,28.7,29.9,1008.5,-0.075,-0.12,53,3.9,1.8,
18/01/2020 1:00,0.864,28.7,29,1007.8,-0.066,-0.114,55,4.7,2,
18/01/2020 2:00,0.8,28.7,30.9,1007,-0.063,-0.118,59,4.7,1.6,
18/01/2020 3:00,0.749,28.7,30,1006.1,-0.068,-0.131,57,5.7,3.1,
18/01/2020 4:00,0.733,28.8,29.9,1005.4,-0.064,-0.136,79,6.1,3.2,
18/01/2020 5:00,0.712,28.9,30,1005.2,-0.086,-0.165,94,5.4,3.4,
18/01/2020 6:00,0.714,28.9,28.9,1005.8,-0.106,-0.185,82,5.6,2.4,
18/01/2020 7:00,0.776,28.9,28.4,1006.4,-0.077,-0.15,85,4.2,1.6,
18/01/2020 8:00,0.846,29.2,28.2,1007.4,-0.04,-0.107,130,3.4,2,
18/01/2020 9:00,1.002,29.2,26.9,1008,0.1,0.042,162,2.6,1.4,
18/01/2020 10:00,0.943,28.9,26.7,1008.7,0.053,0.002,175,2.9,1.5,
18/01/2020 11:00,0.766,28.9,26.6,1008.9,-0.087,-0.132,161,2.1,1.2,
18/01/2020 12:00,0.694,28.9,26.2,1009.1,-0.105,-0.148,133,2.4,1.9,
18/01/2020 13:00,0.626,28.9,25.9,1009,-0.106,-0.148,125,2.7,1.3,
18/01/2020 14:00,0.557,28.8,25.8,1008.8,-0.108,-0.149,137,2.4,1.6,
18/01/2020 15:00,0.479,28.8,25.6,1007.8,-0.136,-0.182,131,2.4,1.1,
18/01/2020 16:00,0.454,28.8,26.4,1007.1,-0.139,-0.194,172,1.9,1.2,
18/01/2020 17:00,0.463,28.8,24.9,1007.1,-0.135,-0.197,127,2.9,2,
18/01/2020 18:00,0.509,28.8,25.3,1007.5,-0.126,-0.187,134,3.3,1.9,
18/01/2020 19:00,0.619,28.8,25.4,1007.5,-0.088,-0.146,145,3.1,1.6,
18/01/2020 20:00,0.748,28.8,26.3,1008.1,-0.058,-0.115,185,3,0.7,
18/01/2020 21:00,0.948,28.8,26.9,1008.9,0.034,-0.016,133,2.9,2.1,
18/01/2020 22:00,1.041,28.7,29.5,1009.7,0.034,-0.008,93,4.7,2.3,
18/01/2020 23:00,0.999,28.7,29.9,1010,-0.069,-0.104,48,4.2,1.7,
19/01/2020 0:00,0.998,28.7,30.4,1009.6,-0.097,-0.13,54,5.4,2.5,
19/01/2020 1:00,0.971,28.8,30.3,1008.8,-0.109,-0.146,59,4.9,2.9,
19/01/2020 2:00,0.937,28.8,30.8,1008.1,-0.093,-0.138,63,5.7,2.2,
19/01/2020 3:00,0.891,28.8,30.7,1007.3,-0.072,-0.124,59,5.8,3,
19/01/2020 4:00,0.812,29,30.8,1006.5,-0.081,-0.141,52,6.1,2.4,
19/01/2020 5:00,0.756,28.9,29.7,1006.8,-0.072,-0.139,61,5.3,1.8,
19/01/2020 6:00,0.729,29.2,29.1,1007.2,-0.046,-0.11,57,4.9,1.6,
19/01/2020 7:00,0.711,29.2,28.8,1007.7,-0.031,-0.091,77,5,2.2,
19/01/2020 8:00,0.739,29.4,28.3,1008.7,0.007,-0.047,72,4.2,1.2,
19/01/2020 9:00,0.856,29.4,27.9,1009.5,0.114,0.07,101,3.1,1.2,
19/01/2020 10:00,0.76,29.3,27.8,1010,0.003,-0.034,90,3.5,1.8,
19/01/2020 11:00,0.675,29.3,27.7,1010.5,-0.089,-0.121,106,3.1,1.4,
19/01/2020 12:00,0.672,29.3,27.2,1010.6,-0.093,-0.12,163,2.5,1.2,
19/01/2020 13:00,0.629,29.2,26.8,1010.4,-0.127,-0.153,154,2.1,1.3,
19/01/2020 14:00,0.577,29.1,26.3,1009.8,-0.152,-0.181,144,2.2,1.3,
19/01/2020 15:00,0.57,29.1,26,1009.1,-0.122,-0.157,148,2.5,1.5,
19/01/2020 16:00,0.552,29,25.5,1008.9,-0.104,-0.146,138,2.5,1.5,
19/01/2020 17:00,0.526,29,25.8,1008.9,-0.103,-0.146,145,2.5,1.4,
19/01/2020 18:00,0.519,28.9,24.7,1009,-0.101,-0.144,128,2.4,1.8,
19/01/2020 19:00,0.55,28.9,24.7,1009.6,-0.093,-0.135,117,2.9,1.8,
19/01/2020 20:00,0.596,28.9,25.1,1010.2,-0.11,-0.146,148,2.7,1.5,
19/01/2020 21:00,0.744,28.9,26.3,1010.8,-0.064,-0.094,121,2.8,1.6,
19/01/2020 22:00,0.954,28.9,29.1,1011.2,0.022,-0.002,119,3.4,1.7,
19/01/2020 23:00,0.985,28.9,29.7,1010.9,-0.061,-0.082,97,5.8,3.5,
20/01/2020 0:00,1.05,28.9,30.2,1010.6,-0.083,-0.106,97,6.5,3.5,
20/01/2020 1:00,1.099,28.9,30.9,1009.9,-0.083,-0.11,87,6.3,3,
20/01/2020 2:00,1.066,28.9,30.6,1009.3,-0.112,-0.146,89,6.8,4.1,
20/01/2020 3:00,1.025,28.9,31.3,1008.5,-0.098,-0.138,91,7,3.5,
20/01/2020 4:00,0.935,28.9,29.9,1007.8,-0.097,-0.145,87,7.4,4.7,
20/01/2020 5:00,0.841,29,30.3,1007.8,-0.08,-0.134,99,6.6,3.4,
20/01/2020 6:00,0.724,29.1,30.4,1008.4,-0.078,-0.132,77,6.1,2.5,
20/01/2020 7:00,0.585,28.9,28.6,1009.1,-0.114,-0.162,80,5.8,2.4,
20/01/2020 8:00,0.507,29,28.1,1010.1,-0.121,-0.161,85,4.3,1.7,
20/01/2020 9:00,0.53,29,27.9,1010.7,-0.07,-0.1,100,4,1.5,
20/01/2020 10:00,0.668,29.2,27.6,1011.4,0.056,0.031,181,2.8,1.3,
20/01/2020 11:00,0.627,29.1,27.2,1011.7,-0.023,-0.041,157,2.4,1.3,
20/01/2020 12:00,0.588,29,27.1,1011.5,-0.106,-0.122,172,2.2,1.2,
20/01/2020 13:00,0.628,29,26.4,1011.5,-0.109,-0.126,139,2.2,1.2,
20/01/2020 14:00,0.658,28.9,26.4,1011.1,-0.103,-0.121,149,2.5,1.2,
20/01/2020 15:00,0.63,28.9,25.8,1010.3,-0.127,-0.149,133,2.2,1,
20/01/2020 16:00,0.587,28.9,25.9,1009.8,-0.139,-0.169,145,2.1,1.1,
20/01/2020 17:00,0.584,28.9,25.3,1009.7,-0.096,-0.13,130,2.5,1.6,
20/01/2020 18:00,0.515,28.9,25.6,1009.9,-0.118,-0.153,146,2.3,1.1,
20/01/2020 19:00,0.522,28.9,25.2,1010.3,-0.084,-0.117,130,2.5,1.9,
20/01/2020 20:00,0.558,28.9,25.2,1010.6,-0.065,-0.094,135,2,1.4,
20/01/2020 21:00,0.631,28.9,26.9,1011.6,-0.061,-0.086,152,2.3,1.4,
20/01/2020 22:00,0.821,28.9,28.7,1012.3,0.007,-0.009,123,3.1,1.8,
20/01/2020 23:00,0.977,28.9,29.9,1012.4,0.011,0.002,67,5.4,3.5,
21/01/2020 0:00,1.037,28.9,30.4,1012,-0.073,-0.081,71,6.8,3.7,
21/01/2020 1:00,1.107,29,30.2,1011.2,-0.112,-0.126,73,6,3,
21/01/2020 2:00,1.131,28.9,30.3,1010.5,-0.147,-0.168,74,6.4,3.9,
21/01/2020 3:00,1.121,28.9,30.6,1009.8,-0.146,-0.174,69,6.6,4.1,
21/01/2020 4:00,1.075,28.9,29.9,1009.4,-0.111,-0.146,91,6.3,2.4,
21/01/2020 5:00,0.958,28.9,28.1,1009.6,-0.095,-0.133,158,6.2,1.9,
21/01/2020 6:00,0.782,28.9,29.2,1009.9,-0.107,-0.143,173,3.4,1.4,
21/01/2020 7:00,0.622,28.9,28.9,1010.5,-0.1,-0.133,88,3.8,2.3,
21/01/2020 8:00,0.478,29,28.1,1011.1,-0.107,-0.134,82,3.5,1.4,
21/01/2020 9:00,0.431,29,27.5,1011.7,-0.072,-0.092,178,2.9,1.3,
21/01/2020 10:00,0.473,29,27,1012.5,-0.011,-0.026,175,2.5,1.1,
21/01/2020 11:00,0.549,29,26.9,1012.8,0.023,0.016,153,2.7,1.7,
21/01/2020 12:00,0.58,29,26.3,1012.7,-0.023,-0.028,173,3.3,1.8,
21/01/2020 13:00,0.578,29,26.2,1012.5,-0.111,-0.116,159,2.6,1.7,
21/01/2020 14:00,0.634,28.9,26.1,1012,-0.128,-0.136,160,2.5,1.5,
21/01/2020 15:00,0.653,28.9,26.1,1011.4,-0.147,-0.16,155,2.3,1.7,
21/01/2020 16:00,0.64,28.9,25.3,1010.8,-0.151,-0.17,125,2.4,1.1,
21/01/2020 17:00,0.607,28.8,25.4,1010.5,-0.136,-0.161,124,2.7,1.2,
21/01/2020 18:00,0.546,28.8,25.5,1010.6,-0.126,-0.153,147,2,1.1,
21/01/2020 19:00,0.493,28.8,26,1011,-0.11,-0.135,146,2.3,1.7,
21/01/2020 20:00,0.494,28.8,25.3,1011.5,-0.073,-0.096,125,2.2,1.3,
21/01/2020 21:00,0.552,28.8,26.4,1012.5,-0.039,-0.055,156,2.5,1.4,
21/01/2020 22:00,0.64,28.8,28.5,1012.9,-0.045,-0.052,177,2.3,0.9,
21/01/2020 23:00,0.821,28.9,29.6,1012.9,-0.02,-0.023,50,4.7,0.8,
22/01/2020 0:00,1.053,28.9,29.2,1012.5,0.028,0.024,13,4.4,1.8,
22/01/2020 1:00,1.16,29,30.4,1011.5,-0.035,-0.043,39,4.1,1.9,
22/01/2020 2:00,1.229,28.9,31,1010.8,-0.088,-0.106,43,5.2,1.9,
22/01/2020 3:00,1.258,29.1,31,1009.8,-0.107,-0.132,23,4.9,1.8,
22/01/2020 4:00,1.21,29,30.5,1009.3,-0.115,-0.15,26,5.2,1.6,
22/01/2020 5:00,1.091,29.4,29.9,1009.3,-0.109,-0.149,5,5.6,2.2,
22/01/2020 6:00,0.948,29.4,29.4,1009.8,-0.067,-0.106,15,5.1,1.6,
22/01/2020 7:00,0.739,29.6,28.5,1010.4,-0.063,-0.097,11,5.1,1.6,
22/01/2020 8:00,0.526,29.6,28.1,1010.8,-0.078,-0.106,11,4.7,1.8,
22/01/2020 9:00,0.395,29.6,28,1011.2,-0.067,-0.091,4,4.8,2,
22/01/2020 10:00,0.352,29.6,28.1,1011.7,-0.045,-0.065,6,5.7,2.2,
22/01/2020 11:00,0.406,29.5,28.1,1012,-0.009,-0.023,1,5.1,1.7,
22/01/2020 12:00,0.517,29.5,28.1,1011.8,0.016,0.003,6,5.6,1.8,
22/01/2020 13:00,0.568,29.5,27.7,1011.6,-0.053,-0.067,7,6.1,1.9,
22/01/2020 14:00,0.61,29.4,28,1011.2,-0.127,-0.143,3,5,2.3,
22/01/2020 15:00,0.668,29.3,26.4,1010.5,-0.151,-0.172,351,6.1,2.3,
22/01/2020 16:00,0.71,29.3,25.8,1009.8,-0.135,-0.163,20,4.4,0.3,
22/01/2020 17:00,0.715,29.3,26.1,1009.6,-0.095,-0.13,185,1.7,0.9,
22/01/2020 18:00,0.665,29.3,25.9,1010,-0.064,-0.1,166,2.7,1.2,
22/01/2020 19:00,0.565,29.3,25.5,1010.3,-0.066,-0.098,125,4.1,1.1,
22/01/2020 20:00,0.465,29.3,25.7,1011.2,-0.083,-0.111,220,2.9,0.1,
22/01/2020 21:00,0.445,29.2,26.5,1011.5,-0.075,-0.095,150,2.3,1.5,
22/01/2020 22:00,0.542,29.3,27.2,1012.2,-0.028,-0.044,135,2.4,0.6,
22/01/2020 23:00,0.706,29.1,29.1,1012,0.005,-0.006,60,6.2,2.2,
23/01/2020 0:00,0.916,29.1,29.7,1011.3,0.019,0.006,81,5.8,2.2,
23/01/2020 1:00,1.075,29.1,28.6,1011,-0.037,-0.057,69,7.8,3.2,
23/01/2020 2:00,1.203,29,29.6,1010,-0.092,-0.116,61,7.6,3,
23/01/2020 3:00,1.299,29,29.9,1009.1,-0.108,-0.141,63,8.2,3.4,
23/01/2020 4:00,1.317,29,27.1,1008.7,-0.106,-0.148,72,11.8,2.6,
23/01/2020 5:00,1.236,29.4,26,1009.2,-0.099,-0.144,88,9.2,4.4,
23/01/2020 6:00,1.087,29.2,26.4,1009.2,-0.069,-0.11,84,9,3.2,
23/01/2020 7:00,0.844,29.1,26.7,1009.8,-0.077,-0.117,68,7.2,3,
23/01/2020 8:00,0.572,29.2,26.7,1009.8,-0.107,-0.141,52,9.6,3.6,
23/01/2020 9:00,0.36,29.2,26.8,1010.4,-0.117,-0.151,72,9.8,5,
23/01/2020 10:00,0.255,29.2,27.4,1010.9,-0.104,-0.132,70,10.3,4.7,
23/01/2020 11:00,0.26,29.2,26.9,1010.6,-0.077,-0.1,75,11.9,4.8,
23/01/2020 12:00,0.329,29.2,27.7,1010.7,-0.076,-0.102,72,10.9,5.5,
23/01/2020 13:00,0.487,29.2,28,1010.3,-0.053,-0.078,74,9,5,
23/01/2020 14:00,0.637,29.2,27.8,1009.8,-0.056,-0.086,70,12.1,4.6,
23/01/2020 15:00,0.694,29,28,1009.3,-0.123,-0.157,63,10.4,4.6,
23/01/2020 16:00,0.757,29.1,27.9,1008.5,-0.125,-0.165,60,9.3,4.5,
23/01/2020 17:00,0.769,29.1,28,1008.6,-0.105,-0.152,66,10,5.3,
23/01/2020 18:00,0.701,29.1,27.9,1008.6,-0.098,-0.144,65,11,5.3,
23/01/2020 19:00,0.594,29.1,27.9,1009,-0.089,-0.135,69,11.9,5.3,
23/01/2020 20:00,0.506,29.1,28,1010.1,-0.06,-0.101,73,12.3,5.3,
23/01/2020 21:00,0.427,29,28.3,1011,-0.06,-0.09,72,11.4,5.2,
23/01/2020 22:00,0.404,28.9,28.5,1011.7,-0.081,-0.102,71,11.4,6,
23/01/2020 23:00,0.5,29,29.1,1012,-0.077,-0.092,77,11.5,5.6,
24/01/2020 0:00,0.706,28.9,29,1011.9,-0.046,-0.059,70,11.9,5.4,
24/01/2020 1:00,0.932,29,28.9,1011.4,-0.052,-0.066,71,10.8,5.7,
24/01/2020 2:00,1.183,28.9,29.3,1011,-0.033,-0.052,67,10.3,4,
24/01/2020 3:00,1.341,28.8,29.6,1010.3,-0.05,-0.073,65,9.7,4.6,
24/01/2020 4:00,1.369,28.8,29.1,1009.5,-0.099,-0.13,73,9.5,5.1,
24/01/2020 5:00,1.295,28.8,28.9,1009.3,-0.139,-0.177,70,9.6,4.9,
24/01/2020 6:00,1.16,28.8,28.7,1009.4,-0.128,-0.167,70,10.3,4.8,
24/01/2020 7:00,0.951,28.8,28.5,1009.7,-0.106,-0.144,70,10.5,4.6,
24/01/2020 8:00,0.679,28.8,28.4,1010.2,-0.111,-0.145,72,9.5,5.8,
24/01/2020 9:00,0.424,28.8,28.2,1010.6,-0.119,-0.149,71,9.3,4.8,
24/01/2020 10:00,0.243,28.8,28.1,1011,-0.128,-0.154,72,10.5,4.6,
24/01/2020 11:00,0.189,28.8,28.1,1011.2,-0.113,-0.135,73,9.7,5.2,
24/01/2020 12:00,0.235,28.9,28,1011,-0.101,-0.121,76,9.1,4.2,
24/01/2020 13:00,0.346,28.9,28,1010.7,-0.112,-0.135,73,9.8,3.9,
24/01/2020 14:00,0.545,28.9,27.8,1010.4,-0.086,-0.112,80,8.4,4.3,
24/01/2020 15:00,0.74,28.8,27.8,1009.7,-0.055,-0.084,72,8.1,3.9,
24/01/2020 16:00,0.85,28.8,27.8,1008.9,-0.049,-0.085,73,9,4.4,
24/01/2020 17:00,0.858,28.7,27.7,1008.4,-0.068,-0.112,65,9,3.6,
24/01/2020 18:00,0.773,28.7,27.7,1008.5,-0.098,-0.146,73,9.3,5,
24/01/2020 19:00,0.671,28.8,27.9,1008.5,-0.084,-0.132,73,9.9,4.9,
24/01/2020 20:00,0.54,28.6,27.9,1009.3,-0.075,-0.121,76,9.6,4.1,
24/01/2020 21:00,0.42,28.4,27.8,1010.2,-0.075,-0.113,79,10,4.2,
24/01/2020 22:00,0.367,28.4,28.6,1010.9,-0.073,-0.103,70,8.6,3.7,
24/01/2020 23:00,0.393,28.6,29.2,1011.1,-0.09,-0.113,65,8.8,4.2,
25/01/2020 0:00,0.528,28.6,29.8,1010.6,-0.095,-0.117,59,8.3,3.4,
25/01/2020 1:00,0.748,28.6,29.4,1009.8,-0.093,-0.12,64,9.8,4.4,
25/01/2020 2:00,1.013,28.4,29,1009.5,-0.081,-0.115,67,10.1,4.5,
25/01/2020 3:00,1.262,28.4,29.2,1008.7,-0.059,-0.097,74,10,4.1,
